sport,player_key,player,canonical_market,event_id,event_time,team,opponent,market_median,market_low,market_high,book_count,book_agreement_pct,line_dispersion,over_price_median,under_price_median,pp_line,pp_gap,l3,l5,l10,l20,season,streak,recent_avg,season_avg,h2h,hulk_prop_score,market_direction,price_pressure_score,coverage_grade,signal
MLB,isaac collins,Isaac Collins,hits_runs_rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,122.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,isaac collins,Isaac Collins,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1011.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,isaac collins,Isaac Collins,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,228.5,-278.0,,,,,,,,,,,,44.6,UNDER,41.5,LOW,PASS
MLB,isaac collins,Isaac Collins,runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,153.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,isaac collins,Isaac Collins,stolen_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,809.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,isaac collins,Isaac Collins,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.0,0.5,1.5,2,100.0,0.5,-9.5,123.0,,,,,,,,,,,,51.2,UNDER,67.6,LOW,PASS
MLB,isaac paredes,Isaac Paredes,doubles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,425.0,-650.0,,,,,,,,,,,,48.1,UNDER,64.0,LOW,PASS
MLB,isaac paredes,Isaac Paredes,hits,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,-205.0,156.0,,,,,,,,,,,,45.2,OVER,26.5,USABLE,WATCH
MLB,isaac paredes,Isaac Paredes,hits_runs_rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.5,1.5,1.5,2,100.0,0.0,-110.0,-133.5,1.5,0.0,,,,,,,,,,35.4,UNDER,4.4,LOW,PASS
MLB,isaac paredes,Isaac Paredes,home_runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,525.0,-855.0,,,,,,,,,,,,53.8,UNDER,69.7,USABLE,WATCH
MLB,isaac paredes,Isaac Paredes,rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,149.5,-200.0,,,,,,,,,,,,44.8,UNDER,24.9,USABLE,WATCH
MLB,isaac paredes,Isaac Paredes,runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,120.0,-170.0,,,,,,,,,,,,36.2,UNDER,16.1,LOW,PASS
MLB,isaac paredes,Isaac Paredes,singles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-108.0,-132.0,0.5,0.0,,,,,,,,,,33.3,UNDER,4.6,LOW,PASS
MLB,isaac paredes,Isaac Paredes,total_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.5,1.5,1.5,3,100.0,0.0,145.0,-197.5,,,,,,,,,,,,42.4,UNDER,23.9,USABLE,WATCH
MLB,isiah kiner falefa,Isiah Kiner-Falefa,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-190.0,140.0,,,,,,,,,,,,37.7,OVER,22.3,LOW,PASS
MLB,isiah kiner falefa,Isiah Kiner-Falefa,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,3,100.0,0.0,105.0,-156.0,,,,,,,,,,,,39.2,UNDER,11.1,USABLE,WATCH
MLB,isiah kiner falefa,Isiah Kiner-Falefa,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1650.0,-6600.0,,,,,,,,,,,,54.4,UNDER,89.0,LOW,PASS
MLB,isiah kiner falefa,Isiah Kiner-Falefa,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,255.0,-360.0,,,,,,,,,,,,43.9,UNDER,47.1,LOW,PASS
MLB,isiah kiner falefa,Isiah Kiner-Falefa,singles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-142.0,-104.0,,,,,,,,,,,,38.2,OVER,7.0,USABLE,WATCH
MLB,isiah kiner falefa,Isiah Kiner-Falefa,stolen_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,850.0,-2200.0,,,,,,,,,,,,52.2,UNDER,80.2,LOW,PASS
MLB,isiah kiner falefa,Isiah Kiner-Falefa,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,215.0,-310.0,,,,,,,,,,,,42.4,UNDER,40.9,LOW,PASS
MLB,ivan herrera,Ivan Herrera,home_runs,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,600.0,-1268.0,,,,,,,,,,,,50.5,UNDER,73.3,LOW,PASS
MLB,jac caglianone,Jac Caglianone,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-264.5,201.5,,,,,,,,,,,,43.6,OVER,37.3,LOW,PASS
MLB,jac caglianone,Jac Caglianone,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,387.0,-510.5,,,,,,,,,,,,49.4,UNDER,60.6,LOW,PASS
MLB,jac caglianone,Jac Caglianone,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,129.5,-164.5,,,,,,,,,,,,38.7,UNDER,17.6,LOW,PASS
MLB,jac caglianone,Jac Caglianone,stolen_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1329.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,jac caglianone,Jac Caglianone,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,2,100.0,0.0,109.0,-131.5,,,,,,,,,,,,36.4,UNDER,8.6,LOW,PASS
MLB,jack perkins,Jack Perkins,earned_runs,0bbf9d80b06a1e1868b6224c751b8a2e,2026-09-04T01:40:00Z,,,2.5,2.5,2.5,1,100.0,0.0,110.0,-146.0,,,,,,,,,,,,34.9,UNDER,11.0,LOW,PASS
MLB,jack perkins,Jack Perkins,hits_allowed,0bbf9d80b06a1e1868b6224c751b8a2e,2026-09-04T01:40:00Z,,,4.5,4.5,4.5,1,100.0,0.0,110.0,-146.0,,,,,,,,,,,,34.9,UNDER,11.0,LOW,PASS
MLB,jack perkins,Jack Perkins,pitcher_strikeouts,0bbf9d80b06a1e1868b6224c751b8a2e,2026-09-04T01:40:00Z,,,5.5,5.5,5.5,2,100.0,0.0,0.0,-137.5,5.0,-0.5,,,,,,,,,,60.4,NEUTRAL,50.0,LOW,PASS
MLB,jackson chourio,Jackson Chourio,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,305.0,-545.0,,,,,,,,,,,,54.4,UNDER,54.8,GOOD,WATCH
MLB,jackson chourio,Jackson Chourio,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,1.5,6,66.7,0.471,-242.5,200.0,,,,,,,,,,,,45.2,OVER,36.0,GOOD,WATCH
MLB,jackson chourio,Jackson Chourio,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,4,100.0,0.0,-142.5,102.5,,,,,,,,,,,,40.7,OVER,8.7,USABLE,WATCH
MLB,jackson chourio,Jackson Chourio,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,387.5,-550.0,,,,,,,,,,,,58.1,UNDER,61.0,GOOD,WATCH
MLB,jackson chourio,Jackson Chourio,pitcher_strikeouts,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-260.0,190.0,,,,,,,,,,,,41.0,OVER,35.4,LOW,PASS
MLB,jackson chourio,Jackson Chourio,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,148.5,-197.5,,,,,,,,,,,,49.0,UNDER,24.5,GOOD,WATCH
MLB,jackson chourio,Jackson Chourio,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,-105.0,-132.0,0.5,0.0,,,,,,,,,,42.0,UNDER,5.3,GOOD,WATCH
MLB,jackson chourio,Jackson Chourio,singles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,-127.0,-111.0,0.5,0.0,,,,,,,,,,41.5,OVER,3.1,GOOD,WATCH
MLB,jackson chourio,Jackson Chourio,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,425.0,-880.0,,,,,,,,,,,,57.0,UNDER,65.0,GOOD,WATCH
MLB,jackson chourio,Jackson Chourio,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,5,100.0,0.0,-103.0,-145.0,,,,,,,,,,,,42.6,UNDER,7.7,GOOD,WATCH
MLB,jackson chourio,Jackson Chourio,triples,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,2500.0,,,,,,,,,,,,,46.8,NEUTRAL,50.0,LOW,PASS
MLB,jackson chourio,Jackson Chourio,walks,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,292.5,-495.0,,,,,,,,,,,,47.6,UNDER,53.1,LOW,PASS
MLB,jackson holliday,Jackson Holliday,doubles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,507.5,-997.5,,,,,,,,,,,,51.6,UNDER,69.3,LOW,PASS
MLB,jackson holliday,Jackson Holliday,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,-154.0,116.0,,,,,,,,,,,,44.1,OVER,13.4,GOOD,WATCH
MLB,jackson holliday,Jackson Holliday,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,4,100.0,0.0,130.0,-150.0,,,,,,,,,,,,42.6,UNDER,16.0,USABLE,WATCH
MLB,jackson holliday,Jackson Holliday,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,4,100.0,0.0,900.0,-2310.0,,,,,,,,,,,,58.8,UNDER,81.1,USABLE,WATCH
MLB,jackson holliday,Jackson Holliday,pitcher_strikeouts,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-250.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,jackson holliday,Jackson Holliday,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,7,100.0,0.0,260.0,-400.0,,,,,,,,,,,,57.1,UNDER,48.5,STRONG,WATCH
MLB,jackson holliday,Jackson Holliday,runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,7,100.0,0.0,175.0,-250.0,,,,,,,,,,,,53.1,UNDER,32.5,STRONG,WATCH
MLB,jackson holliday,Jackson Holliday,singles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,4,100.0,0.0,-106.0,-135.0,,,,,,,,,,,,39.9,UNDER,5.5,USABLE,WATCH
MLB,jackson holliday,Jackson Holliday,stolen_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,800.0,-2395.0,,,,,,,,,,,,60.5,UNDER,79.3,GOOD,WATCH
MLB,jackson holliday,Jackson Holliday,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,1.5,5,80.0,0.4,-165.0,120.0,,,,,,,,,,,,40.6,OVER,15.6,GOOD,WATCH
MLB,jackson holliday,Jackson Holliday,triples,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1900.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,jackson holliday,Jackson Holliday,walks,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,239.0,-346.0,,,,,,,,,,,,43.4,UNDER,44.9,LOW,PASS
MLB,jackson holliday bal,Jackson Holliday (BAL),hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,130.0,-170.0,,,,,,,,,,,,36.7,UNDER,18.3,LOW,PASS
MLB,jacob gonzalez,Jacob Gonzalez,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,425.0,-650.0,,,,,,,,,,,,48.1,UNDER,64.0,LOW,PASS
MLB,jacob gonzalez,Jacob Gonzalez,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-165.0,120.0,,,,,,,,,,,,36.0,OVER,15.6,LOW,PASS
MLB,jacob gonzalez,Jacob Gonzalez,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,750.0,-1400.0,,,,,,,,,,,,51.5,UNDER,77.6,LOW,PASS
MLB,jacob gonzalez,Jacob Gonzalez,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,175.0,-245.0,,,,,,,,,,,,40.2,UNDER,32.3,LOW,PASS
MLB,jacob gonzalez,Jacob Gonzalez,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,140.0,-190.0,,,,,,,,,,,,37.7,UNDER,22.3,LOW,PASS
MLB,jacob gonzalez,Jacob Gonzalez,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1500.0,-9000.0,,,,,,,,,,,,54.2,UNDER,88.1,LOW,PASS
MLB,jacob gonzalez,Jacob Gonzalez,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-165.0,118.0,,,,,,,,,,,,35.9,OVER,15.2,LOW,PASS
MLB,jake bauers,Jake Bauers,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,425.0,-780.0,,,,,,,,,,,,52.6,UNDER,64.6,USABLE,WATCH
MLB,jake bauers,Jake Bauers,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,-181.5,135.0,,,,,,,,,,,,48.0,OVER,20.5,GOOD,WATCH
MLB,jake bauers,Jake Bauers,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,7,100.0,0.0,-108.0,-113.0,1.5,0.0,,,,,,,,,,45.3,UNDER,1.1,STRONG,WATCH
MLB,jake bauers,Jake Bauers,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,412.5,-668.0,,,,,,,,,,,,58.7,UNDER,63.4,GOOD,WATCH
MLB,jake bauers,Jake Bauers,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,150.0,-194.0,,,,,,,,,,,,49.0,UNDER,24.5,GOOD,WATCH
MLB,jake bauers,Jake Bauers,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,104.0,-150.0,,,,,,,,,,,,43.2,UNDER,10.1,GOOD,WATCH
MLB,jake bauers,Jake Bauers,singles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,125.0,-182.0,,,,,,,,,,,,45.3,UNDER,18.4,GOOD,WATCH
MLB,jake bauers,Jake Bauers,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,600.0,-1347.5,,,,,,,,,,,,61.2,UNDER,73.4,GOOD,WATCH
MLB,jake bauers,Jake Bauers,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,0.5,1.5,6,66.7,0.471,127.5,-170.0,,,,,,,,,,,,40.6,UNDER,17.8,GOOD,WATCH
MLB,jake bauers,Jake Bauers,walks,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-135.0,-108.0,0.5,0.0,,,,,,,,,,37.7,OVER,5.1,USABLE,WATCH
MLB,jake bennett,Jake Bennett,earned_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,2.5,2.5,2.5,4,100.0,0.0,114.5,-158.5,,,,,,,,,,,,42.0,UNDER,13.6,USABLE,WATCH
MLB,jake bennett,Jake Bennett,hits_allowed,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,5.5,5.5,5.5,3,100.0,0.0,108.0,-162.0,,,,,,,,,,,,39.6,UNDER,12.5,USABLE,WATCH
MLB,jake bennett,Jake Bennett,pitcher_strikeouts,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,4.5,4.5,5.5,8,75.0,0.433,-145.5,107.0,5.0,0.5,,,,,,,,,,59.2,OVER,10.2,STRONG,WATCH
MLB,jake bennett,Jake Bennett,walks,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,2,100.0,0.0,163.5,-252.0,,,,,,,,,,,,42.0,UNDER,30.7,LOW,PASS
MLB,jake bennett bos,Jake Bennett (BOS),hits_allowed,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,5.5,5.5,5.5,1,100.0,0.0,105.0,-145.0,,,,,,,,,,,,34.6,UNDER,9.6,LOW,PASS
MLB,jake bennett bos,Jake Bennett (BOS),pitcher_strikeouts,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,5.5,2.5,7.5,1,20.0,1.855,155.0,,,,,,,,,,,,,28.6,NEUTRAL,50.0,LOW,PASS
MLB,jake burger,Jake Burger,home_runs,f64033ef76653cc57533ab4c515fa24b,2026-09-04T00:05:00Z,,,0.5,0.5,0.5,1,100.0,0.0,398.0,-663.0,,,,,,,,,,,,47.8,UNDER,62.5,LOW,PASS
MLB,jake mangum,Jake Mangum,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,400.0,-600.0,,,,,,,,,,,,47.7,UNDER,62.2,LOW,PASS
MLB,jake mangum,Jake Mangum,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-286.0,195.0,,,,,,,,,,,,41.4,OVER,37.2,LOW,PASS
MLB,jake mangum,Jake Mangum,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1500.0,-4000.0,,,,,,,,,,,,54.1,UNDER,88.0,LOW,PASS
MLB,jake mangum,Jake Mangum,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,132.0,-177.0,,,,,,,,,,,,37.0,UNDER,19.4,LOW,PASS
MLB,jake mangum,Jake Mangum,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,135.0,-1000.0,,,,,,,,,,,,41.2,UNDER,36.2,LOW,PASS
MLB,jake mangum,Jake Mangum,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,350.0,-600.0,,,,,,,,,,,,46.8,UNDER,58.8,LOW,PASS
MLB,jake mangum,Jake Mangum,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,1.5,1.5,1.5,1,100.0,0.0,140.0,-200.0,,,,,,,,,,,,37.9,UNDER,23.1,LOW,PASS
MLB,jake rogers,Jake Rogers,doubles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,700.0,-1200.0,,,,,,,,,,,,51.2,UNDER,76.1,LOW,PASS
MLB,jake rogers,Jake Rogers,hits,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,-107.5,-130.0,,,,,,,,,,,,39.7,UNDER,4.4,USABLE,WATCH
MLB,jake rogers,Jake Rogers,hits_runs_rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-155.0,102.0,,,,,,,,,,,,36.8,OVER,10.2,LOW,PASS
MLB,jake rogers,Jake Rogers,home_runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,735.0,-1600.0,,,,,,,,,,,,53.6,UNDER,77.4,LOW,PASS
MLB,jake rogers,Jake Rogers,rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,280.0,-475.0,,,,,,,,,,,,49.3,UNDER,51.7,USABLE,WATCH
MLB,jake rogers,Jake Rogers,runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,2,100.0,0.0,180.0,-280.0,,,,,,,,,,,,43.0,UNDER,34.7,LOW,PASS
MLB,jake rogers,Jake Rogers,singles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,155.0,,,,,,,,,,,,,44.6,NEUTRAL,50.0,LOW,PASS
MLB,jake rogers,Jake Rogers,total_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,105.0,-136.0,,,,,,,,,,,,38.5,UNDER,8.3,USABLE,WATCH
MLB,jakob marsee,Jakob Marsee,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-219.0,163.0,,,,,,,,,,,,41.5,OVER,28.7,LOW,PASS
MLB,jakob marsee,Jakob Marsee,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,852.0,-1011.0,,,,,,,,,,,,52.0,UNDER,79.3,LOW,PASS
MLB,jakob marsee,Jakob Marsee,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,181.5,-220.0,,,,,,,,,,,,42.3,UNDER,31.9,LOW,PASS
MLB,jakob marsee,Jakob Marsee,stolen_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,852.0,-852.0,,,,,,,,,,,,51.9,UNDER,79.0,LOW,PASS
MLB,jakob marsee,Jakob Marsee,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,2,100.0,0.0,144.0,-225.0,,,,,,,,,,,,40.7,UNDER,25.6,LOW,PASS
MLB,jakob marsee mia,Jakob Marsee (MIA),hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-110.0,-120.0,,,,,,,,,,,,32.6,UNDER,2.0,LOW,PASS
MLB,jared triolo,Jared Triolo,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,525.0,-850.0,,,,,,,,,,,,49.6,UNDER,69.7,LOW,PASS
MLB,jared triolo,Jared Triolo,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-148.0,107.0,,,,,,,,,,,,34.8,OVER,10.5,LOW,PASS
MLB,jared triolo,Jared Triolo,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1200.0,-3000.0,,,,,,,,,,,,53.5,UNDER,85.3,LOW,PASS
MLB,jared triolo,Jared Triolo,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,205.0,-295.0,,,,,,,,,,,,41.9,UNDER,39.0,LOW,PASS
MLB,jared triolo,Jared Triolo,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,350.0,-210.0,,,,,,,,,,,,44.8,UNDER,50.6,LOW,PASS
MLB,jared triolo,Jared Triolo,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,750.0,-1600.0,,,,,,,,,,,,51.6,UNDER,77.8,LOW,PASS
MLB,jared triolo,Jared Triolo,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-148.0,106.0,,,,,,,,,,,,34.7,OVER,10.3,LOW,PASS
