game_id,season,week,gameday,game_type,away_team,home_team,away_score,home_score,result,total,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,total_line,roof,surface,temp,wind,stadium,referee,home_ats_margin,home_ats_result,ou_margin,ou_result,home_pre5_off_epa_per_play,home_preseason_off_epa_per_play,home_pre5_def_epa_per_play,home_preseason_def_epa_per_play,home_pre5_off_success_rate,home_preseason_off_success_rate,home_pre5_def_success_rate,home_preseason_def_success_rate,home_pre5_off_explosive_rate,home_preseason_off_explosive_rate,home_pre5_def_explosive_rate,home_preseason_def_explosive_rate,home_pre5_pass_rate,home_preseason_pass_rate,home_pre5_sack_rate,home_preseason_sack_rate,home_pre5_turnover_rate,home_preseason_turnover_rate,home_pre5_plays_per_game,home_preseason_plays_per_game,away_pre5_off_epa_per_play,away_preseason_off_epa_per_play,away_pre5_def_epa_per_play,away_preseason_def_epa_per_play,away_pre5_off_success_rate,away_preseason_off_success_rate,away_pre5_def_success_rate,away_preseason_def_success_rate,away_pre5_off_explosive_rate,away_preseason_off_explosive_rate,away_pre5_def_explosive_rate,away_preseason_def_explosive_rate,away_pre5_pass_rate,away_preseason_pass_rate,away_pre5_sack_rate,away_preseason_sack_rate,away_pre5_turnover_rate,away_preseason_turnover_rate,away_pre5_plays_per_game,away_preseason_plays_per_game
2016_16_WAS_CHI,2016,16,2016-12-24,REG,WAS,CHI,41.0,21.0,-20.0,62.0,5,6,-155.0,140.0,-3.0,49.0,outdoors,grass,37.0,1.0,Soldier Field,Brad Allen,-17.0,NO_COVER,13.0,OVER,0.052078001803901944,-0.042249315982570146,0.04678721231173853,0.03857454640264614,0.4432556241572635,0.4267998236979594,0.42699499629355075,0.44295973574215175,0.09934639131360443,0.09765896954184534,0.09792222634049913,0.08414219280127776,0.6133602417618811,0.6403227233240988,0.02257883282473446,0.030434316145274525,0.020295815295815294,0.024130546704934804,65.2,62.357142857142854,0.16042061238699942,0.11716632470635871,0.13959820353470329,0.09114841310526135,0.45824445409458303,0.48301911891642113,0.4631338970434771,0.47416078886920754,0.11658517270823829,0.10568419637611227,0.1048300741770726,0.09758936503224211,0.676029454854897,0.650857236436733,0.024899916365465367,0.02160268712814827,0.0206512966277152,0.019186130210641417,61.4,66.0
2016_16_SD_CLE,2016,16,2016-12-24,REG,SD,CLE,17.0,20.0,3.0,37.0,6,6,-199.0,179.0,-4.5,45.0,outdoors,grass,38.0,13.0,FirstEnergy Stadium,Walt Coleman,7.5,COVER,-8.0,UNDER,-0.18524650389293712,-0.07307059097390875,0.11799287613843804,0.14923104174667975,0.3562158773193256,0.3821162798819598,0.48335232626485364,0.4685433450397078,0.0762008026835613,0.09014634380383049,0.09412809148048552,0.10298107846463496,0.7247971733488975,0.6901077744870957,0.0875138335827991,0.06182163566585604,0.02987241787241788,0.02363366740348732,60.4,62.57142857142857,,,,,,,,,,,,,,,,,,,,
2016_16_MIN_GB,2016,16,2016-12-24,REG,MIN,GB,25.0,38.0,13.0,63.0,6,6,235.0,-265.0,6.0,44.5,outdoors,grass,37.0,8.0,Lambeau Field,Jeff Triplette,7.0,COVER,18.5,OVER,0.16862025230971728,0.11803660368539971,0.032754469945477836,0.05243058448204365,0.45729933352651403,0.45032479050953206,0.48489412657248054,0.4489927760377191,0.11149087221095333,0.08831627152940916,0.09125143774821502,0.08961444365988817,0.6266531440162272,0.6835856003059531,0.026235390708007338,0.03222093167561875,0.009330628803245436,0.015999883087898705,62.0,66.78571428571429,-0.10098792153818051,-0.060843627439215675,-0.05186077201066306,-0.09477822539926896,0.4385593965108484,0.4183100264121629,0.41511433021832345,0.41477764360834135,0.07186718251827144,0.06748491210108566,0.07835495745640761,0.07192141152648823,0.6935934459868216,0.6375322954676362,0.03236703127810206,0.03808950439896421,0.020426875378100423,0.011218553573202176,62.2,64.21428571428571
2016_16_TEN_JAX,2016,16,2016-12-24,REG,TEN,JAX,17.0,38.0,21.0,55.0,6,6,-195.0,175.0,-4.0,44.0,outdoors,grass,67.0,5.0,EverBank Field,Peter Morelli,25.0,COVER,11.0,OVER,-0.14418051340688587,-0.0777304782655113,-0.06558328608587187,-0.004812252806216007,0.34290851362098895,0.40064594785450974,0.38988389997536343,0.40258948536385797,0.057360739326382804,0.06667068577141892,0.05760422165909971,0.07229432531754541,0.5953315735236321,0.6793871579071747,0.027838569953467163,0.03158847400583982,0.02014721127928675,0.02386291216451752,67.2,68.85714285714286,0.07450686215829103,0.05706781472037115,-0.005824183447966924,0.02521887630346793,0.4473829789870155,0.46443087818725726,0.4083029614064097,0.42327211432549533,0.11382353305580335,0.1097873887206613,0.05459718442477063,0.07618249829230692,0.5343886287045297,0.558884141339153,0.02665371939736346,0.0222919942752964,0.009375,0.017343766250542087,63.2,65.78571428571429
2016_16_NYJ_NE,2016,16,2016-12-24,REG,NYJ,NE,3.0,41.0,38.0,44.0,7,6,1051.0,-1500.0,17.0,45.0,outdoors,fieldturf,40.0,6.0,Gillette Stadium,Gene Steratore,21.0,COVER,-1.0,UNDER,0.08108445702973802,0.10872052526094966,-0.15916686906078858,-0.028192588516349888,0.4345764939882587,0.43358476410103525,0.36924475166410653,0.42758352624926627,0.08048855119443354,0.0865818597729501,0.06885919098822324,0.07498615382162692,0.6140374262727204,0.5899232537174689,0.011013248542660307,0.024558402215300913,0.0029411764705882353,0.008710918199270503,72.8,68.57142857142857,-0.14091626345666713,-0.056931320762424895,0.0858174109453155,0.06333922035331918,0.3898606811145511,0.4100389819066829,0.39535087719298245,0.41858499270153404,0.08674038036267137,0.08700607027631006,0.12046878560036456,0.10550822506649574,0.6488684947663276,0.6390370810569088,0.03300678166003244,0.0337488281101083,0.03514816452896948,0.03206977265083174,65.4,65.71428571428571
2016_16_IND_OAK,2016,16,2016-12-24,REG,IND,OAK,25.0,33.0,8.0,58.0,6,6,157.0,-174.0,3.5,52.0,outdoors,grass,50.0,9.0,Oakland-Alameda County Coliseum,Ed Hochuli,4.5,COVER,6.0,OVER,,,,,,,,,,,,,,,,,,,,,0.07161494520710243,0.05024525811473967,-0.0680101141438701,0.05686641897645677,0.42177884615384614,0.4509768674656901,0.44764545831659336,0.4748838098000156,0.0824381868131868,0.08147720542549072,0.08772541833658334,0.09745031637988613,0.6015247252747252,0.6668029071423704,0.022451923076923078,0.04196094425245065,0.021909340659340658,0.018150248337622583,65.0,67.85714285714286
2016_16_SF_LA,2016,16,2016-12-24,REG,SF,LA,22.0,21.0,-1.0,43.0,6,9,225.0,-253.0,6.0,39.5,outdoors,grass,59.0,6.0,Los Angeles Memorial Coliseum,Walt Anderson,-7.0,NO_COVER,3.5,OVER,-0.3028550630817015,-0.16879805688468588,0.09543715364840824,0.025396465665700998,0.33026201485217876,0.37127371227743,0.4135420663924383,0.4100203860582747,0.06107229928541404,0.07151830577134623,0.08070262627695195,0.08310539152946364,0.6850215776937089,0.6445913280532526,0.052265237494745695,0.04383732321933136,0.030082107328008968,0.025650769465116425,59.2,62.642857142857146,-0.07629259473754751,-0.0898148916852868,0.16786899159445148,0.09710147989984852,0.39029087871193135,0.39092566268318146,0.45631949805215183,0.4522483123927752,0.09693931799194958,0.0829983665040056,0.12245193119071021,0.11246702287897721,0.5995959595959597,0.5982463651636584,0.056410723779144835,0.04237327000484895,0.008831168831168832,0.018604531433478805,61.8,63.857142857142854
2016_16_TB_NO,2016,16,2016-12-24,REG,TB,NO,24.0,31.0,7.0,55.0,6,6,153.0,-170.0,3.0,53.0,dome,sportturf,,,Mercedes-Benz Superdome,Jerome Boger,4.0,COVER,2.0,OVER,0.0492858699855532,0.07317523692814623,0.02706514896517235,0.06221779382346283,0.45020598379008436,0.47567891665965417,0.4798376469757689,0.4678099701733373,0.0923478770548162,0.09169652822023876,0.06739521311110977,0.07969792444444321,0.6683775720155689,0.6516532919788858,0.0272877943549401,0.02303786225816639,0.030198214961296033,0.02426805838580776,70.6,70.64285714285714,0.021103507804324104,0.0005356416623368802,-0.06385839121792244,-0.010384450364877567,0.45791061298563945,0.43966323161966264,0.46026460452240825,0.44398725856024257,0.0614555146730583,0.06201558707888603,0.07758384291058892,0.10087840989773729,0.576338663319758,0.6124325334537123,0.025187963147376157,0.030060838470240766,0.025187963147376157,0.02309623656527562,65.6,71.14285714285714
2016_16_ARI_SEA,2016,16,2016-12-24,REG,ARI,SEA,34.0,31.0,-3.0,65.0,6,9,330.0,-380.0,9.0,43.5,outdoors,fieldturf,39.0,2.0,CenturyLink Field,Ron Torbert,-12.0,NO_COVER,21.5,OVER,-0.00872017967434156,0.02737280862655758,-0.12257622761253158,-0.057108946257886074,0.42681973431928666,0.446239975687763,0.38783029152870874,0.4012333028197446,0.09905218741829507,0.0859063735650851,0.08988482193329564,0.07508489420617948,0.645225685563475,0.6519597040268216,0.045853688515272426,0.038616547112386594,0.03263194989143903,0.01791107540915334,65.6,64.07142857142857,0.019674801442804275,-0.005259561043367111,0.04387912784193136,-0.06178792741302317,0.48599074052279645,0.45905325858564755,0.46558852265259354,0.41148162860928394,0.08492253893875118,0.08278642066631484,0.08291106629984732,0.0765167442063617,0.6898107124341465,0.6593004161662099,0.0343623049592099,0.03795941972648777,0.02680957235120831,0.024252097475873723,68.4,72.35714285714286
2016_16_CIN_HOU,2016,16,2016-12-24,REG,CIN,HOU,10.0,12.0,2.0,22.0,6,6,139.0,-154.0,3.0,41.5,closed,fieldturf,,,NRG Stadium,Carl Cheffers,-1.0,NO_COVER,-19.5,UNDER,-0.053520805692694594,-0.0773500090364796,-0.013124496693437248,-0.043941619528205376,0.43846226166467545,0.4242543049498961,0.4077460288955179,0.4121271115516771,0.06463256447809403,0.07200166230223803,0.08061313359736567,0.07942587705601238,0.5825920811123823,0.5945411279710432,0.0200620418752065,0.025292814006275664,0.02520318736514988,0.020566763197931055,72.2,69.21428571428571,0.019709685034030953,0.06117315412305186,-0.03552132356968598,0.032783143698412724,0.4581968670259102,0.44898906055292714,0.43723717027713754,0.43322861535360435,0.07098489018401596,0.08172943490294134,0.08237283636096468,0.09457691307791714,0.5774133999398691,0.6093883948054598,0.02549365927364956,0.04020955454301437,0.020686371100164202,0.01448035393005577,67.8,67.71428571428571
2016_16_BAL_PIT,2016,16,2016-12-25,REG,BAL,PIT,27.0,31.0,4.0,58.0,7,7,222.0,-250.0,5.5,46.5,outdoors,grass,41.0,9.0,Heinz Field,John Parry,-1.5,NO_COVER,11.5,OVER,0.1371131800880191,0.08012240276819572,-0.10340000936502655,0.0068152199427946114,0.47592422489850533,0.4524221857938514,0.3800322564879111,0.4318391140388611,0.13255823183869725,0.10605289940316298,0.07694173703269261,0.07834191229076069,0.5250708761425235,0.6215560665322777,0.00837245696400626,0.018953657573039406,0.013888888888888886,0.01597823711080954,67.6,67.07142857142857,0.019783836942164068,-0.06623559715041291,-0.004899323624087665,-0.07342152011702044,0.44505347593582884,0.4069848526034928,0.4417524103478231,0.3978862744915266,0.09423605805958749,0.0733853935271644,0.09005758854792405,0.07224284224294077,0.6881016042780749,0.6770427089149615,0.025947288006111534,0.02966061080039934,0.018823529411764704,0.018083224564682053,63.4,69.21428571428571
2016_16_DEN_KC,2016,16,2016-12-25,REG,DEN,KC,10.0,33.0,23.0,43.0,7,7,171.0,-190.0,3.5,38.5,outdoors,grass,53.0,9.0,Arrowhead Stadium,Tony Corrente,19.5,COVER,4.5,OVER,0.026663258268169628,-0.0005471420779345838,0.02061601401261463,-0.022561117157851137,0.44268714340402415,0.4227781769195569,0.46014425973919304,0.45953855389853115,0.07796412808522876,0.08628218558196707,0.07997586795306125,0.0822707835109797,0.5972032268132296,0.625432263470494,0.026007580182460188,0.032994403409884854,0.023088210395620524,0.016811349453834962,58.4,61.857142857142854,-0.12261620369833422,-0.05704173425325122,-0.15485227221304246,-0.12002577287913464,0.38101821261478264,0.41547239626961413,0.3889762319776494,0.38922006558732125,0.04915436292052598,0.07404737357937959,0.0583556318163866,0.05867971502054143,0.6557856776558287,0.6415055422390644,0.05673990483300406,0.04204756881382527,0.017450490568770138,0.021159697779667717,68.6,66.28571428571429
2016_16_DET_DAL,2016,16,2016-12-26,REG,DET,DAL,21.0,42.0,21.0,63.0,8,8,248.0,-280.0,6.5,47.0,closed,matrixturf,,,AT&T Stadium,John Hussey,14.5,COVER,16.0,OVER,-0.013725218133109207,0.12406803427291359,-0.022337336156653464,0.0038515541722269004,0.43454082189418813,0.48704410859683517,0.4322655421671815,0.4540736521588241,0.09976851019543095,0.1002208056943907,0.07088589862360353,0.07587130861597767,0.5641309039609382,0.5382238350382544,0.035665279369564894,0.02650538339086572,0.01967377237320831,0.014721691378953858,62.8,66.35714285714286,-0.035861662382819216,0.05003010227495941,-0.06960660396758381,0.07085470236777558,0.4310733477617653,0.4521632021134662,0.4217292123506793,0.4764248458543098,0.06996643934799006,0.0787645758002073,0.07947273402120773,0.08426017503847447,0.6980146171802786,0.678749424646362,0.035001633829674375,0.03508169820329643,0.015656844291555786,0.01214431129284381,63.4,63.42857142857143
2016_17_BAL_CIN,2016,17,2017-01-01,REG,BAL,CIN,10.0,27.0,17.0,37.0,7,8,-138.0,125.0,-2.5,40.5,outdoors,fieldturf,40.0,6.0,Paul Brown Stadium,Peter Morelli,19.5,COVER,-3.5,UNDER,0.014426146094189452,0.04715289465511418,-0.054157138174674456,0.021668217199531808,0.45780004162908483,0.4476278850874939,0.41372755489252216,0.4283050409966974,0.06900076319988899,0.07839720802581401,0.06713245174558007,0.09139678553938933,0.5893181618446309,0.6153233483792758,0.032239691019681306,0.040703520748083255,0.018305418719211826,0.014573198059586444,66.0,67.4,0.011853727774729534,-0.05669607677426215,-0.002723775517599486,-0.05476760300850192,0.41955108359133125,0.4052911255878214,0.4684361491442379,0.4149968864951218,0.07930782839451571,0.07200180588851132,0.11233671786930688,0.07954786488129016,0.671594427244582,0.6748889844609817,0.02757408226448474,0.029437622711951668,0.021455108359133127,0.017754869242826057,67.6,69.66666666666667
2016_17_JAX_IND,2016,17,2017-01-01,REG,JAX,IND,20.0,24.0,4.0,44.0,8,8,222.0,-250.0,5.5,48.5,closed,fieldturf,,,Lucas Oil Stadium,Clete Blakeman,-1.5,NO_COVER,-4.5,UNDER,0.06290564438348453,0.05257845956271887,-0.02422131404399952,0.06729942808636744,0.45957105394605396,0.4596996217558562,0.45464698038660856,0.47518835946631593,0.08997065434565435,0.08331811900318528,0.10401156749944485,0.10008604871255126,0.6037974525474527,0.6647736224237881,0.015309065934065936,0.03916354796895394,0.029247002997003002,0.020576595418144713,64.8,67.0,-0.08696008530711175,-0.06646366641712903,-0.06158041910599545,-0.01570432314356549,0.36739388740213735,0.4077390348989508,0.39429566468124577,0.40222077457489486,0.0706651813632192,0.06973771047585955,0.055713465356578694,0.07041588010029728,0.6051690599808369,0.6763482018401237,0.033472372770368575,0.0313605100110843,0.013733343456968226,0.02321101848969992,68.4,69.0
2016_17_NE_MIA,2016,17,2017-01-01,REG,NE,MIA,35.0,14.0,-21.0,49.0,8,8,-372.0,323.0,-7.5,47.0,outdoors,grass,80.0,15.0,Hard Rock Stadium,John Parry,-13.5,NO_COVER,2.0,OVER,0.05437863468297194,-0.003995103461759642,-0.0028028270584703695,-0.0025100246796287565,0.40965140127683075,0.4151884270925557,0.47162233378413215,0.4393840736974127,0.09451527899050402,0.10589293274699327,0.1028953166454849,0.09483366453029095,0.5271467158466823,0.5764359294228748,0.02073127392017496,0.038353586416553426,0.023495827315037715,0.022199426805830272,59.2,58.8,0.07500662764308748,0.11379154751382893,-0.22732193259945738,-0.04994039730572094,0.42856710431689715,0.4337870943816235,0.36170506912442396,0.4240779578326485,0.07338995964513777,0.08644353860498818,0.07798617511520738,0.07832041023351846,0.5871454074933776,0.5825199194320789,0.011163483284444345,0.023860142537097753,0.0029411764705882353,0.008130190319319134,72.0,68.73333333333333
2016_17_CHI_MIN,2016,17,2017-01-01,REG,CHI,MIN,10.0,38.0,28.0,48.0,8,8,227.0,-255.0,6.0,44.0,dome,sportturf,,,U.S. Bank Stadium,Terry McAulay,22.0,COVER,4.0,OVER,-0.07744629743527452,-0.05665797535213237,0.006206234437539792,-0.07853874882630185,0.4476012318684733,0.42033722123254863,0.4106709037409987,0.4153743882717401,0.0792895846775157,0.06896882394391927,0.08247772429103886,0.07390631177500483,0.7204490465266327,0.6437480911544091,0.0356058976748632,0.03896900752450336,0.02204630857648099,0.012180051711057075,66.4,65.13333333333334,0.04225164603666248,-0.04030541165664715,0.1002915051215332,0.06139744771625276,0.472779433681073,0.43358459735619065,0.4548359053844598,0.44979272305631135,0.10887020083741397,0.10067218109619851,0.10038434755262034,0.08560342035189963,0.6184396068412463,0.6395393036739209,0.012737562983464623,0.02935774268797051,0.031406926406926404,0.027283748353177244,66.6,62.86666666666667
2016_17_BUF_NYJ,2016,17,2017-01-01,REG,BUF,NYJ,10.0,30.0,20.0,40.0,8,8,-190.0,171.0,-3.5,43.0,outdoors,fieldturf,42.0,11.0,MetLife Stadium,Jeff Triplette,23.5,COVER,-3.0,UNDER,-0.1945904922606183,-0.07676321406872426,0.13999652113075117,0.07143566293337382,0.3981940144478844,0.4077030497795707,0.4160081541882876,0.41978730774208906,0.09174038036267138,0.08953899892455608,0.1191883758692506,0.10410814621229744,0.6322018280996609,0.6297679423197816,0.03681630546955624,0.033879858617053456,0.04610054548135044,0.03469369256934772,64.6,65.06666666666666,0.13972017441623125,0.078333622145891,0.10752637572813435,0.03345038444961797,0.48260255499061466,0.44908485542490617,0.44204406975966853,0.4319855616585293,0.09668279481712316,0.09955464057285598,0.11855654139856005,0.0988696032050654,0.561727382622905,0.5797966070424163,0.05624107788286893,0.04487244470235523,0.009401709401709401,0.009010579693691649,67.2,66.26666666666667
2016_17_DAL_PHI,2016,17,2017-01-01,REG,DAL,PHI,13.0,27.0,14.0,40.0,6,10,218.0,-245.0,6.5,44.0,outdoors,grass,50.0,10.0,Lincoln Financial Field,Walt Coleman,7.5,COVER,-4.0,UNDER,-0.026257333316470975,-0.02117550508147087,0.12451455168275119,-0.021221969212372384,0.44167014542021404,0.4343925500603097,0.4469357014911485,0.4125249825338493,0.060898348141828186,0.08460984857724418,0.10809322426251074,0.1094393040874171,0.6664020966027222,0.6188511541502782,0.028543131277348404,0.030726117429348408,0.022077343455628385,0.019422099817392378,71.4,69.6,0.035636132544074564,0.14528458194566837,-0.041629777384163236,0.004931153773509925,0.4390873996060735,0.4908318112985667,0.4205882054194222,0.4538490237050433,0.11024540666194935,0.10172655315102196,0.053882057394410196,0.07363012278336319,0.5503923321793717,0.5362603746906749,0.03635714989093876,0.025907948474749525,0.01967377237320831,0.013740245287023601,60.0,65.73333333333333
2016_17_CLE_PIT,2016,17,2017-01-01,REG,CLE,PIT,24.0,27.0,3.0,51.0,8,7,171.0,-190.0,3.5,41.5,outdoors,grass,41.0,1.0,Heinz Field,John Hussey,-0.5,NO_COVER,9.5,OVER,0.1493933375018865,0.08854005835103318,-0.06571484073898066,0.011484685846064869,0.5082825911699151,0.4658970703772916,0.39574198535553473,0.4284884362608318,0.15153056385450753,0.1111039182308309,0.06928623464034811,0.07662789006786787,0.5327652107933798,0.621331116642247,0.00837245696400626,0.017690080401503445,0.02116161616161616,0.017337263727664663,64.8,66.26666666666667,-0.10610250548138182,-0.06608014304021843,0.12351022592959633,0.1450345948730682,0.3546384125305932,0.38011603962691837,0.4668399514301663,0.46218274392760783,0.08510221113426553,0.08977039036714321,0.08880030005785186,0.10109079761176874,0.7035577367291792,0.6863541106480499,0.09686594625885545,0.06615089751348442,0.017872417872417872,0.022058089576588166,64.6,63.13333333333333
2016_17_CAR_TB,2016,17,2017-01-01,REG,CAR,TB,16.0,17.0,1.0,33.0,8,8,171.0,-190.0,3.5,44.5,outdoors,grass,81.0,6.0,Raymond James Stadium,Carl Cheffers,-2.5,NO_COVER,-11.5,UNDER,0.01504649857175687,0.00886033784963666,-0.05520612887137255,0.0019864399691881898,0.4615299444738234,0.4453250271073136,0.4566446950201458,0.45164300995034407,0.07073803543098889,0.06443859165614062,0.07984628634950294,0.10003553551239792,0.5978417503966156,0.6185982334092571,0.029147937599153885,0.03024257492195149,0.029147937599153885,0.023742279810650687,62.4,70.46666666666667,-0.10682465876153543,-0.04500359588771785,0.006445789695369403,0.0058338889502632845,0.36794720286915367,0.4090849077527041,0.4448944091901838,0.4350013738961465,0.0926367057798401,0.08706477930241475,0.10182840633544858,0.08654652586961759,0.5947197178183157,0.5948507386324579,0.02338885609985354,0.03132830460344829,0.021831301543798236,0.02337489244726972,66.4,68.6
2016_17_HOU_TEN,2016,17,2017-01-01,REG,HOU,TEN,17.0,24.0,7.0,41.0,8,8,148.0,-164.0,3.0,41.5,outdoors,grass,52.0,7.0,Nissan Stadium,Bill Vinovich,4.0,COVER,-0.5,UNDER,-0.022867489032570014,0.04205040654791587,0.004042343315383617,0.02962239784725158,0.4454388114895081,0.4599394078767342,0.427660130059353,0.42885679027187074,0.09213858789129686,0.10540940594320543,0.06174778030776088,0.07861540216202166,0.5768113605091159,0.569664414269484,0.0320874183006536,0.02374703779419821,0.012316176470588237,0.01716790732403536,65.0,65.93333333333334,-0.10290781481037825,-0.08112272535303436,-0.09168535183405771,-0.05095422741939258,0.42349515640151747,0.41992901795323634,0.41110737343333315,0.41322339935299385,0.06348124868862035,0.07032655148208883,0.0712760654367681,0.07624722070201367,0.5922960284808033,0.597613386106307,0.027298883980469656,0.027773293072523953,0.02257160841778146,0.01919564565140232,69.8,68.86666666666666
