overall_rank,position_rank,tier,full_name,position,team,depth_rank,status,rookie_2026,headshot_url,headshot,hulk_score,overall_score,adp,value_vs_adp,pass_yards,pass_td,rush_yards,rush_td,targets,receptions,rec_yards,rec_td,air_yard_share,sleeper_player_id,sleeper_name,sleeper_team,proj_ppr_points,proj_games,proj_pass_yd,proj_pass_td,proj_pass_int,proj_rush_att,proj_rush_yd,proj_rush_td,proj_rec,proj_rec_yd,proj_rec_td,role_adjustment,replacement_points,vorp,scarcity_multiplier,hulk_v2_score,hulk_v2_position_rank,hulk_v2_rank,hulk_v2_tier,_key,sleeper_ppr_adp,sleeper_half_adp,sleeper_std_adp,espn_adp,espn_ppr_room_rank,yahoo_adp,cbs_adp,cbs_rank,adp_source_count,consensus_adp,consensus_adp_median,market_adp_low,market_adp_high,platform_spread,roster_team,current_team,team_conflict,hulk_value_vs_consensus,hulk_value_vs_espn_room,hulk_value_vs_sleeper,hulk_value_vs_yahoo,hulk_value_vs_cbs,best_value_platform,best_platform_value,draft_action
356,123,5,Darius Cooper,WR,PHI,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pe71oe4eoyyfnq80fkxc","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pe71oe4eoyyfnq80fkxc",8.722750494188253,9.420570533723314,,,0.0,0.0,0.0,0.0,5.0,3.0,33.0,0.0,19.825290932479724,13150.0,Darius Cooper,PHI,6.7,18.0,,,,,,,3.0,37.0,,-2.0,177.3,-170.60000000000002,1.0,-172.60000000000002,149,375,6,darius cooper,,657.8,,,,,,,0,,,,,,PHI,PHI,False,,,,,,,,NO MARKET
440,164,5,Chase Roberts,WR,LV,9.0,W04,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bqncmkjxb7rcvfuhe1ss","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bqncmkjxb7rcvfuhe1ss",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13410.0,Chase Roberts,LV,6.6,18.0,,,,,,,3.0,36.0,,-2.0,177.3,-170.70000000000002,1.0,-172.70000000000002,150,376,6,chase roberts,350.0,673.3,,,,,,,1,350.0,350.0,350.0,350.0,0.0,LV,LV,False,-26.0,,-26.0,,,Sleeper,-26.0,REACH / WAIT
255,97,5,Kevin Austin Jr.,WR,NO,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fh2yaqaxkornxeb7d9ie","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fh2yaqaxkornxeb7d9ie",16.08294977278414,17.369585754606874,,,0.0,0.0,0.0,0.0,19.0,11.0,122.0,1.0,17.280133479305317,8200.0,Kevin Austin,NO,6.5,18.0,,,,,1.0,,3.0,34.0,,-2.0,177.3,-170.8,1.0,-172.8,151,377,6,kevin austin,,,,,,,,,0,,,,,,NO,NO,False,,,,,,,,NO MARKET
412,127,5,Jalen Brooks,WR,ARI,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xeg0tvg6klf0afgddkq6","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xeg0tvg6klf0afgddkq6",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11034.0,Jalen Brooks,ARI,6.5,18.0,,,,,,,3.0,35.0,,-2.0,177.3,-170.8,1.0,-172.8,152,378,6,jalen brooks,691.3,661.0,,,,,,,1,691.3,691.3,691.3,691.3,0.0,ARI,ARI,False,313.29999999999995,,313.29999999999995,,,Sleeper,313.29999999999995,PLATFORM STEAL
245,95,5,Dyami Brown,WR,WAS,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/addv9eheok1jj7amfkpb","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/addv9eheok1jj7amfkpb",17.397111506003846,18.788880426484155,,,0.0,0.0,0.0,0.0,19.0,10.0,95.0,1.0,25.92786522232693,7587.0,Dyami Brown,WAS,4.9,18.0,,,,1.0,6.0,,2.0,23.0,,-2.0,177.3,-172.4,1.0,-174.4,153,379,6,dyami brown,,515.3,,,,,,,0,,,,,,WAS,WAS,False,,,,,,,,NO MARKET
269,103,5,Xavier Restrepo,WR,TEN,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4onu90fxjmlkmkchcg1","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w4onu90fxjmlkmkchcg1",14.048990806840944,15.17291007138822,,,0.0,0.0,0.0,0.0,6.0,2.0,26.0,0.0,45.74495403420472,12520.0,Xavier Restrepo,TEN,4.8,18.0,,,,1.0,6.0,,2.0,22.0,,-2.0,177.3,-172.5,1.0,-174.5,154,380,6,xavier restrepo,675.0,633.1,,,,,,,1,675.0,675.0,675.0,675.0,0.0,TEN,TEN,False,295.0,,295.0,,,Sleeper,295.0,PLATFORM STEAL
421,189,5,Kameron Johnson,WR,TB,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ms7auybbkq1nwbd2ev0d","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ms7auybbkq1nwbd2ev0d",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11994.0,Kameron Johnson,TB,4.8,18.0,,,,,,,2.0,28.0,,-2.0,177.3,-172.5,1.0,-174.5,155,381,6,kameron johnson,,652.0,,,,,,,0,,,,,,TB,TB,False,,,,,,,,NO MARKET
478,166,5,Dont'e Thornton Jr.,WR,LV,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlxztd3lpjaxtzojuxwh","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hlxztd3lpjaxtzojuxwh",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12541.0,Dont'e Thornton,LV,4.7,18.0,,,,,,,2.0,27.0,,-2.0,177.3,-172.60000000000002,1.0,-174.60000000000002,156,382,6,dont e thornton,,677.0,,,,,,,0,,,,,,LV,LV,False,,,,,,,,NO MARKET
455,176,5,Efton Chism III,WR,NE,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbnf3ujmwprzgjnwdtlo","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zbnf3ujmwprzgjnwdtlo",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12542.0,Efton Chism,NE,4.6,18.0,,,,,1.0,,2.0,25.0,,-2.0,177.3,-172.70000000000002,1.0,-174.70000000000002,157,383,6,efton chism,,572.4,,,,,,,0,,,,,,NE,NE,False,,,,,,,,NO MARKET
463,165,5,Dareke Young,WR,LV,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xd0585sr1fy1wpry0ued","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xd0585sr1fy1wpry0ued",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8527.0,Dareke Young,LV,4.6,18.0,,,,,,,2.0,26.0,,-2.0,177.3,-172.70000000000002,1.0,-174.70000000000002,158,384,6,dareke young,676.0,,,,,,,,1,676.0,676.0,676.0,676.0,0.0,LV,LV,False,292.0,,292.0,,,Sleeper,292.0,PLATFORM STEAL
409,143,5,Tylan Wallace,WR,CLE,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rifnnpeub6okv41offnd","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rifnnpeub6okv41offnd",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7595.0,Tylan Wallace,CLE,4.2,18.0,,,,,,,2.0,22.0,,-2.0,177.3,-173.10000000000002,1.0,-175.10000000000002,159,385,6,tylan wallace,669.8,,,,,,,,1,669.8,669.8,669.8,669.8,0.0,CLE,CLE,False,284.79999999999995,,284.79999999999995,,,Sleeper,284.79999999999995,PLATFORM STEAL
435,184,5,Kaden Wetjen,WR,PIT,6.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s44clgjdvd1tuslyqimk","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s44clgjdvd1tuslyqimk",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13491.0,Kaden Wetjen,PIT,4.2,18.0,,,,,,,2.0,22.0,,-2.0,177.3,-173.10000000000002,1.0,-175.10000000000002,160,386,6,kaden wetjen,,635.6,,,,,,,0,,,,,,PIT,PIT,False,,,,,,,,NO MARKET
292,106,5,Ashton Dulin,WR,IND,4.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ux55cx0r9iwqwmfmaip6","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ux55cx0r9iwqwmfmaip6",13.133201461315624,14.183857578220874,,,0.0,0.0,0.0,0.0,5.0,2.0,55.0,0.0,40.18523807580888,6427.0,Ashton Dulin,IND,3.0,18.0,,,,1.0,6.0,,1.0,14.0,,-2.0,177.3,-174.3,1.0,-176.3,161,387,6,ashton dulin,,696.8,,,,,,,0,,,,,,IND,IND,False,,,,,,,,NO MARKET
481,149,5,Skyy Moore,WR,GB,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/id9k0aylvgyq8lulabe3","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/id9k0aylvgyq8lulabe3",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8168.0,Skyy Moore,GB,3.0,18.0,,,,1.0,6.0,,1.0,14.0,,-2.0,177.3,-174.3,1.0,-176.3,162,388,6,skyy moore,685.4,608.2,,,,,,,1,685.4,685.4,685.4,685.4,0.0,GB,GB,False,297.4,,297.4,,,Sleeper,297.4,PLATFORM STEAL
118,24,4,Tua Tagovailoa,QB,ATL,1.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmm4ohds7qci0vqoobhm","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tmm4ohds7qci0vqoobhm",65.77777777777777,57.88444444444444,,,2660.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6768.0,Tua Tagovailoa,ATL,92.96,18.0,1499.0,9.0,6.0,14.0,30.0,,,,,6.0,295.72,-202.76000000000005,0.9,-176.48400000000004,33,389,4,tua tagovailoa,236.5,258.4,238.8,170.09,422.0,,,,2,203.295,203.295,170.09,236.5,66.41,ATL,ATL,False,-185.705,33.0,-152.5,,,ESPN,33.0,REACH / WAIT
223,40,5,Shedeur Sanders,QB,CLE,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/joe08hz6to2madpko8zl",27.17777777777778,23.916444444444448,,,1400.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12524.0,Shedeur Sanders,CLE,97.12,18.0,1433.0,7.0,5.0,26.0,88.0,2.0,,,,2.0,295.72,-198.6,0.9,-176.74000000000004,34,390,4,shedeur sanders,236.1,682.2,227.4,169.88,429.0,,,,2,202.99,202.99,169.88,236.1,66.22,CLE,CLE,False,-187.01,39.0,-153.9,,,ESPN,39.0,REACH / WAIT
427,188,5,Jordan Watkins,WR,SF,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/agcwewjrj4dfssqkzksp","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/agcwewjrj4dfssqkzksp",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12634.0,Jordan Watkins,SF,2.4,18.0,,,,,,,1.0,14.0,,-2.0,177.3,-174.9,1.0,-176.9,163,391,6,jordan watkins,,,,,,,,,0,,,,,,SF,SF,False,,,,,,,,NO MARKET
429,187,5,Jacob Cowing,WR,SF,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uarciagmnzmyzs102dv6","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uarciagmnzmyzs102dv6",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11616.0,Jacob Cowing,SF,1.7,18.0,,,,,,,1.0,7.0,,-2.0,177.3,-175.60000000000002,1.0,-177.60000000000002,164,392,6,jacob cowing,,693.9,,,,,,,0,,,,,,SF,SF,False,,,,,,,,NO MARKET
416,134,5,LaJohntay Wester,WR,BAL,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t6cyhtqoihm88xppswud","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/t6cyhtqoihm88xppswud",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12699.0,LaJohntay Wester,BAL,1.0,18.0,,,,1.0,6.0,,1.0,14.0,,-2.0,177.3,-176.3,1.0,-178.3,165,393,6,lajohntay wester,,688.9,,,,,,,0,,,,,,BAL,BAL,False,,,,,,,,NO MARKET
460,157,5,Nikko Remigio,WR,KC,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6b1tsy32fswbd0xgsim","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n6b1tsy32fswbd0xgsim",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11320.0,Nikko Remigio,KC,0.6,18.0,,,,1.0,6.0,,,,,-2.0,177.3,-176.70000000000002,1.0,-178.70000000000002,166,394,6,nikko remigio,,498.0,,,,,,,0,,,,,,KC,KC,False,,,,,,,,NO MARKET
466,182,5,Ben Skowronek,WR,PIT,5.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etozk8ja4u8lpjcvvo6l","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/etozk8ja4u8lpjcvvo6l",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7757.0,Ben Skowronek,PIT,0.6,18.0,,,,1.0,6.0,,,,,-2.0,177.3,-176.70000000000002,1.0,-178.70000000000002,167,395,6,ben skowronek,667.7,654.6,,,,,,,1,667.7,667.7,667.7,667.7,0.0,PIT,PIT,False,272.70000000000005,,272.70000000000005,,,Sleeper,272.70000000000005,PLATFORM STEAL
442,162,5,Derius Davis,WR,LAC,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ykmeihbr6903smvblzgc","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ykmeihbr6903smvblzgc",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10234.0,Derius Davis,LAC,-0.9,18.0,,,,2.0,11.0,,,,,-2.0,177.3,-178.20000000000002,1.0,-180.2,168,396,6,derius davis,,615.3,,,,,,,0,,,,,,LAC,LAC,False,,,,,,,,NO MARKET
406,126,5,Devin Duvernay,WR,ARI,6.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tj3t166iwsxbnyzxcyyl","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tj3t166iwsxbnyzxcyyl",3.0,3.24,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6847.0,Devin Duvernay,ARI,-1.4,18.0,,,,1.0,6.0,,,,,-2.0,177.3,-178.70000000000002,1.0,-180.7,169,397,6,devin duvernay,,636.2,,,,,,,0,,,,,,ARI,ARI,False,,,,,,,,NO MARKET
388,69,5,Carson Beck,QB,ARI,3.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvybqpgnezk75h9rpobv","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yvybqpgnezk75h9rpobv",9.0,7.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13272.0,Carson Beck,ARI,54.92,18.0,778.0,5.0,4.0,12.0,38.0,1.0,,,,0.0,295.72,-240.8,0.9,-216.72000000000003,35,398,4,carson beck,,692.7,,170.01,451.0,,,,1,170.01,170.01,170.01,170.01,0.0,ARI,ARI,False,-227.99,53.0,,,,ESPN,53.0,REACH / WAIT
161,29,5,Kirk Cousins,QB,LV,1.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/za7cynvpwlsro1tsaijk","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/za7cynvpwlsro1tsaijk",50.56111111111111,44.49377777777778,,,1721.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,Kirk Cousins,LV,39.16,18.0,639.0,5.0,3.0,5.0,6.0,,,,,6.0,295.72,-256.56000000000006,0.9,-224.90400000000005,36,399,4,kirk cousins,,685.6,,169.98,430.0,,,,1,169.98,169.98,169.98,169.98,0.0,LV,LV,False,-229.02,31.0,,,,ESPN,31.0,REACH / WAIT
192,35,5,Justin Fields,QB,KC,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/npjrombgxkc5vjkctcgy","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/npjrombgxkc5vjkctcgy",37.19444444444444,32.73111111111111,,,1259.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7591.0,Justin Fields,KC,34.72,18.0,363.0,2.0,2.0,18.0,102.0,1.0,,,,2.0,295.72,-261.0,0.9,-232.9,37,400,5,justin fields,,683.5,,169.97,453.0,,,,1,169.97,169.97,169.97,169.97,0.0,KC,KC,False,-230.03,53.0,,,,ESPN,53.0,REACH / WAIT
160,28,4,Joe Flacco,QB,CIN,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dre1d2f2d6dxqohzn5l2","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dre1d2f2d6dxqohzn5l2",50.77222222222223,44.67955555555556,,,2479.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,Joe Flacco,CIN,28.72,18.0,448.0,3.0,2.0,4.0,8.0,,,,,2.0,295.72,-267.0,0.9,-238.3,38,401,5,joe flacco,,698.8,,169.97,454.0,,,,1,169.97,169.97,169.97,169.97,0.0,CIN,CIN,False,-231.03,53.0,,,,ESPN,53.0,REACH / WAIT
398,73,5,Taylen Green,QB,CLE,3.0,ACT,True,,,9.0,7.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13306.0,Taylen Green,CLE,30.3,18.0,335.0,2.0,2.0,15.0,69.0,1.0,,,,0.0,295.72,-265.42,0.9,-238.878,39,402,5,taylen green,,641.0,,,,,,,0,,,,,,CLE,CLE,False,,,,,,,,NO MARKET
295,50,5,Gardner Minshew,QB,ARI,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knlacyr7rqfkcxiriudj","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/knlacyr7rqfkcxiriudj",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6011.0,Gardner Minshew,ARI,27.96,18.0,394.0,3.0,2.0,6.0,22.0,,,,,2.0,295.72,-267.76000000000005,0.9,-238.98400000000004,40,403,5,gardner minshew,677.8,650.1,,,,,,,1,677.8,677.8,677.8,677.8,0.0,ARI,ARI,False,274.79999999999995,,274.79999999999995,,,Sleeper,274.79999999999995,PLATFORM STEAL
165,30,5,Mac Jones,QB,SF,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mbdwfwiuhl0ib5ajtmzq","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mbdwfwiuhl0ib5ajtmzq",49.35,43.428,,,2151.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7527.0,Mac Jones,SF,26.72,18.0,423.0,3.0,2.0,5.0,18.0,,,,,2.0,295.72,-269.0,0.9,-240.1,41,404,5,mac jones,,685.8,,169.98,455.0,,,,1,169.98,169.98,169.98,169.98,0.0,SF,SF,False,-234.02,51.0,,,,ESPN,51.0,REACH / WAIT
306,61,5,Cade Klubnik,QB,NYJ,2.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqsxavkryojbysy4kq85","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sqsxavkryojbysy4kq85",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13303.0,Cade Klubnik,NYJ,24.0,18.0,400.0,2.0,2.0,5.0,20.0,,,,,2.0,295.72,-271.72,0.9,-242.54800000000003,42,405,5,cade klubnik,,649.6,,,,,,,0,,,,,,NYJ,NYJ,False,,,,,,,,NO MARKET
394,81,5,Will Howard,QB,PIT,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzt7xj9ownxfit5igpcd","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wzt7xj9ownxfit5igpcd",9.0,7.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12511.0,Will Howard,PIT,22.5,18.0,410.0,2.0,2.0,5.0,21.0,,,,,0.0,295.72,-273.22,0.9,-245.898,43,406,5,will howard,,609.5,,,,,,,0,,,,,,PIT,PIT,False,,,,,,,,NO MARKET
392,75,5,Anthony Richardson,QB,IND,3.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrddeyklfcgk9qybgofq","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrddeyklfcgk9qybgofq",9.0,7.92,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9229.0,Anthony Richardson,IND,21.32,18.0,193.0,1.0,1.0,8.0,46.0,1.0,,,,0.0,295.72,-274.40000000000003,0.9,-246.96000000000004,44,407,5,anthony richardson,,657.4,,169.98,478.0,,,,1,169.98,169.98,169.98,169.98,0.0,IND,IND,False,-237.02,71.0,,,,ESPN,71.0,REACH / WAIT
512,89,5,Drew Allar,QB,PIT,4.0,ACT,True,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sphuqnfrtzwsgeugeycz","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sphuqnfrtzwsgeugeycz",3.0,2.64,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13289.0,Drew Allar,PIT,22.02,18.0,398.0,2.0,2.0,5.0,21.0,,,,,-2.0,295.72,-273.70000000000005,0.9,-248.33000000000004,45,408,5,drew allar,699.6,656.9,,,,,,,1,699.6,699.6,699.6,699.6,0.0,PIT,PIT,False,291.6,,291.6,,,Sleeper,291.6,PLATFORM STEAL
308,65,5,Trey Lance,QB,LAC,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j3psmvvxo13kmbgi60ej","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/j3psmvvxo13kmbgi60ej",15.555555555555555,13.688888888888888,,,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7610.0,Trey Lance,LAC,14.62,18.0,183.0,1.0,1.0,8.0,43.0,,,,,2.0,295.72,-281.1,0.9,-250.99000000000004,46,409,5,trey lance,,639.6,,,,,,,0,,,,,,LAC,LAC,False,,,,,,,,NO MARKET
195,37,5,J.J. McCarthy,QB,MIN,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omybnfokapjw6jwb5dd3","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omybnfokapjw6jwb5dd3",34.86666666666667,30.682666666666663,,,1632.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11565.0,J.J. McCarthy,MIN,13.62,18.0,213.0,1.0,1.0,5.0,21.0,,,,,2.0,295.72,-282.1,0.9,-251.89,47,410,5,j j mccarthy,224.2,653.9,227.1,169.9,447.0,,,,2,197.05,197.05,169.9,224.2,54.29999999999998,MIN,MIN,False,-212.95,37.0,-185.8,,,ESPN,37.0,REACH / WAIT
188,34,5,Marcus Mariota,QB,WAS,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grx6m1fmu1odltjo3y31","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/grx6m1fmu1odltjo3y31",39.016666666666666,34.334666666666664,,,1695.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2307.0,Marcus Mariota,WAS,13.12,18.0,188.0,1.0,1.0,4.0,26.0,,,,,2.0,295.72,-282.6,0.9,-252.34000000000003,48,411,5,marcus mariota,,507.5,,169.99,483.0,,,,1,169.99,169.99,169.99,169.99,0.0,WAS,WAS,False,-241.01,72.0,,,,ESPN,72.0,REACH / WAIT
237,43,5,Tyrod Taylor,QB,GB,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/whpztm9akd7yefplp37r","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/whpztm9akd7yefplp37r",23.98333333333333,21.10533333333333,,,717.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,827.0,Tyrod Taylor,GB,12.9,18.0,205.0,1.0,1.0,4.0,17.0,,,,,2.0,295.72,-282.82000000000005,0.9,-252.53800000000004,49,412,5,tyrod taylor,658.2,610.6,,,,,,,1,658.2,658.2,658.2,658.2,0.0,GB,GB,False,246.20000000000005,,246.20000000000005,,,Sleeper,246.20000000000005,PLATFORM STEAL
247,47,5,Jameis Winston,QB,NYG,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e5qyxnibbyawi0pvfpjl","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e5qyxnibbyawi0pvfpjl",21.15,18.612,,,567.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2306.0,Jameis Winston,NYG,12.86,18.0,214.0,1.0,1.0,3.0,13.0,,,,,2.0,295.72,-282.86,0.9,-252.574,50,413,5,jameis winston,,664.4,,169.96,477.0,,,,1,169.96,169.96,169.96,169.96,0.0,NYG,NYG,False,-243.04,64.0,,,,ESPN,64.0,REACH / WAIT
193,36,5,Spencer Rattler,QB,NO,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gcgmcf4kex3jsl4rlrng","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gcgmcf4kex3jsl4rlrng",36.41111111111111,32.04177777777778,,,1586.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11562.0,Spencer Rattler,NO,12.68,18.0,202.0,1.0,1.0,4.0,16.0,,,,,2.0,295.72,-283.04,0.9,-252.736,51,414,5,spencer rattler,,686.3,,,,,,,0,,,,,,NO,NO,False,,,,,,,,NO MARKET
240,45,5,Tyler Huntley,QB,BAL,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fxyjf9d5qkwqjdd8ypvv","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fxyjf9d5qkwqjdd8ypvv",22.405555555555555,19.71688888888889,,,361.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7083.0,Tyler Huntley,BAL,12.68,18.0,182.0,1.0,1.0,4.0,24.0,,,,,2.0,295.72,-283.04,0.9,-252.736,52,415,5,tyler huntley,,690.0,,,,,,,0,,,,,,BAL,BAL,False,,,,,,,,NO MARKET
302,52,5,Tyson Bagent,QB,CHI,2.0,ACT,False,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ymimvligfyrucu0v3p6a","https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ymimvligfyrucu0v3p6a",16.0,14.08,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11256.0,Tyson Bagent,CHI,12.5,18.0,195.0,1.0,1.0,4.0,17.0,,,,,2.0,295.72,-283.22,0.9,-252.898,53,416,5,tyson bagent,,606.0,,169.98,484.0,,,,1,169.98,169.98,169.98,169.98,0.0,CHI,CHI,False,-246.02,68.0,,,,ESPN,68.0,REACH / WAIT
